key,version,date_from,date_to,CodigoCNAEPrincipal,DescricaoCNAEPrincipal
825,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9602502,"OUTRAS ATIVIDAD"
826,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9603301,"GESTÃO E MANUTE"
827,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9603303,"SERVIÇOS DE SEP"
828,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9603304,"SERVIÇOS DE FUN"
829,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9603399,"ATIVIDADES FUNE"
830,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9609202,"AGÊNCIAS MATRIM"
831,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9609203,"ALOJAMENTO, HIG"
832,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9609299,"OUTRAS ATIVIDAD"
833,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9700500,"SERVIÇOS DOMÉST"
834,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9900800,"ORGANISMOS INTE"
